type,slug,title,state,rating,minPrice
spiritual,sri-perungaraiyadi-meenda-ayyanar-temple,"Sri Perungaraiyadi Meenda Ayyanar Temple",Tamil Nadu,4.2,900
spiritual,alavaimalai-subrayar-murugan-temple,"Alavaimalai Subrayar Murugan Temple",Tamil Nadu,4.4,900
spiritual,thandayuthapani-temples-chettikulam,"Thandayuthapani Temples, Chettikulam",Tamil Nadu,4.2,900
spiritual,therazhundur-vedapureeswarar-temple,"Therazhundur Vedapureeswarar Temple",Tamil Nadu,4.1,900
spiritual,pariyur-kondathu-kaliamman,"Pariyur Kondathu Kaliamman",Tamil Nadu,4.5,900
spiritual,ambal-brahmapureeswarar-temple,"Ambal Brahmapureeswarar Temple",Tamil Nadu,4.7,900
spiritual,karapuranathar-temple,"Karapuranathar Temple",Tamil Nadu,4.6,900
spiritual,prasanna-venkatachalapathi-temple-thuraiyur,"Prasanna Venkatachalapathi Temple, Thuraiyur",Tamil Nadu,4.6,900
spiritual,singamadai-ayyanar-temple-nalli,"Singamadai Ayyanar Temple, Nalli",Tamil Nadu,4.2,900
spiritual,paridiniyamam-parithiappar-temple,"Paridiniyamam Parithiappar Temple",Tamil Nadu,4.5,900
spiritual,tirukkollikkadu-agneeswarar-temple,"Tirukkollikkadu Agneeswarar Temple",Tamil Nadu,4.6,900
spiritual,patcheeswarar-temple,"Patcheeswarar temple",Tamil Nadu,4.4,900
spiritual,veeramakaliamman-temple-arantangi,"Veeramakaliamman Temple, Arantangi",Tamil Nadu,4.5,900
spiritual,peravallur-sundararaja-perumal-temple,"Peravallur Sundararaja Perumal Temple",Tamil Nadu,4.2,900
spiritual,virundeeswarar-temple,"Virundeeswarar Temple",Tamil Nadu,4.2,900
spiritual,st-peter-s-church-royapuram,"St. Peter's Church, Royapuram",Tamil Nadu,4.6,900
spiritual,wesley-church-egmore,"Wesley Church, Egmore",Tamil Nadu,4.6,900
spiritual,brough-memorial-church,"Brough Memorial Church",Tamil Nadu,4.5,900
spiritual,rudrakodisvarar-temple-sempankudi,"Rudrakodisvarar Temple, Sempankudi",Tamil Nadu,4.8,900
spiritual,thinthirineesvarar-temple-tindivanam,"Thinthirineesvarar Temple, Tindivanam",Tamil Nadu,4.4,900
spiritual,saint-paul-church-mela-ilandaikulam,"Saint Paul Church, Mela Ilandaikulam",Tamil Nadu,4.6,900
spiritual,st-stephen-s-church-kombuthurai,"St. Stephen's Church, Kombuthurai",Tamil Nadu,4.3,900
spiritual,deepanayakaswamy-jain-temple-deepankudi,"Deepanayakaswamy Jain Temple, Deepankudi",Tamil Nadu,4.2,900
spiritual,abaya-hastha-swayambu-sri-lakshmi-narasimha-swamy-temple-agaram-village-hosur,"Abaya Hastha Swayambu Sri Lakshmi Narasimha Swamy Temple, Agaram Village, Hosur",Tamil Nadu,4.7,900
spiritual,karaikandeswarar-temple-kanji,"Karaikandeswarar temple, Kanji",Tamil Nadu,4.1,900
spiritual,nallur-sundara-varadharaja-perumal-temple,"Nallur Sundara Varadharaja Perumal Temple",Tamil Nadu,4.4,900
spiritual,tholudur-madhurantaka-choleswarar,"Tholudur Madhurantaka Choleswarar",Tamil Nadu,4.6,900
spiritual,basilica-of-st-john-de-britto,"Basilica of St. John de Britto",Tamil Nadu,4.6,900
spiritual,sri-varadharaja-perumal-kovil,"Sri Varadharaja Perumal Kovil",Tamil Nadu,4.8,900
spiritual,subrahmanya-temple-perambur,"Subrahmanya Temple, Perambur",Tamil Nadu,4.1,900
spiritual,venugopalaswami-temple-kaliappettai,"Venugopalaswami Temple, Kaliappettai",Tamil Nadu,4.2,900
spiritual,vishahareswara-temple,"Vishahareswara Temple",Tamil Nadu,4.4,900
spiritual,sri-rajagopala-swamy-temple,"Sri Rajagopala Swamy temple",Tamil Nadu,4.8,900
spiritual,pathrakaliamman-temple,"Pathrakaliamman Temple",Tamil Nadu,4.5,900
spiritual,mavoothu-vellappar-temple,"Mavoothu Vellappar Temple",Tamil Nadu,4.2,900
spiritual,mariamman-temple-irukkankudi,"Mariamman Temple, Irukkankudi",Tamil Nadu,4.6,900
spiritual,sri-sengazhuneer-amman-temple,"Sri Sengazhuneer Amman Temple",Tamil Nadu,4.4,900
spiritual,alappancode-easwara-kala-bhoothathan-temple,"Alappancode Easwara Kala Bhoothathan Temple",Tamil Nadu,4.2,900
spiritual,st-francis-xavier-church-kethanahalli,"St. Francis Xavier Church, Kethanahalli",Tamil Nadu,4.3,900
spiritual,our-lady-of-mount-carmel-church-b-pallipatti,"Our Lady of Mount Carmel Church, B Pallipatti",Tamil Nadu,4.7,900
spiritual,vinnarasi-madha-church-gopasandiram,"Vinnarasi Madha Church, Gopasandiram",Tamil Nadu,4.6,900
spiritual,st-joseph-church-kathanpallam,"St. Joseph Church, Kathanpallam",Tamil Nadu,4.7,900
spiritual,thirumanangeeswarar-temple,"Thirumanangeeswarar Temple",Tamil Nadu,4.2,900
spiritual,elai-kaatha-amman-temple,"Elai Kaatha Amman Temple",Tamil Nadu,4.6,900
spiritual,podhu-aavudayar-temple,"Podhu Aavudayar Temple",Tamil Nadu,4.8,900
spiritual,c-s-i-ellis-memorial-church,"C.S.I Ellis Memorial Church",Tamil Nadu,4.5,900
spiritual,our-lady-of-rosary-church-kallakurichi,"Our Lady of Rosary Church, Kallakurichi",Tamil Nadu,4.6,900
spiritual,our-lady-of-fatima-church-krishnagiri,"Our Lady of Fatima Church, Krishnagiri",Tamil Nadu,4.6,900
spiritual,our-lady-of-presentation-church-mathapuram,"Our Lady of Presentation Church, Mathapuram",Tamil Nadu,4.3,900
spiritual,our-lady-of-good-health-church-mathigiri,"Our Lady of Good Health Church, Mathigiri",Tamil Nadu,4.5,900
spiritual,queen-of-angels-church-kadagathur,"Queen of Angels Church, Kadagathur",Tamil Nadu,4.8,900
spiritual,somanatha-pashana-lingeswarar-temple-timiri,"Somanatha Pashana Lingeswarar Temple, Timiri",Tamil Nadu,4.4,900
spiritual,adaikkala-madha-shrine-elakurichi,"Adaikkala Madha Shrine, Elakurichi",Tamil Nadu,4.4,900
spiritual,ramappa-temple,"Ramappa Temple",Telangana,4.6,900
spiritual,birla-mandir-hyderabad,"Birla Mandir, Hyderabad",Telangana,4.2,900
spiritual,basilica-of-our-lady-of-the-assumption-secunderabad,"Basilica of Our Lady of the Assumption, Secunderabad",Telangana,4.7,900
spiritual,thousand-pillar-temple,"Thousand Pillar Temple",Telangana,4.4,900
spiritual,gnana-saraswati-temple,"Gnana Saraswati Temple",Telangana,4.5,900
spiritual,bhadrachalam-temple,"Bhadrachalam Temple",Telangana,4.8,900
spiritual,yadagirigutta-temple,"Yadagirigutta Temple",Telangana,4.5,900
spiritual,karmanghat-hanuman-temple,"Karmanghat Hanuman Temple",Telangana,4.2,900
spiritual,chaya-someswara-swamy-temple,"Chaya Someswara Swamy temple",Telangana,4.6,900
spiritual,wargal-saraswati-temple,"Wargal Saraswati Temple",Telangana,4.4,900
spiritual,chilkur-balaji-temple,"Chilkur Balaji Temple",Telangana,4.8,900
spiritual,hyderabad-kalibari,"Hyderabad Kalibari",Telangana,4.2,900
spiritual,alampur-navabrahma-temples,"Alampur Navabrahma Temples",Telangana,4.3,900
spiritual,kulpakji,"Kulpakji",Telangana,4.7,900
spiritual,ashtalakshmi-temple-hyderabad,"Ashtalakshmi Temple, Hyderabad",Telangana,4.1,900
spiritual,sitaram-bagh-temple,"Sitaram Bagh temple",Telangana,4.7,900
spiritual,sri-dubba-rajeshwara-swamy-temple,"Sri Dubba Rajeshwara Swamy Temple",Telangana,4.4,900
spiritual,kaleshwara-mukteswara-swamy-temple,"Kaleshwara Mukteswara Swamy Temple",Telangana,4.3,900
spiritual,erakeswara-temple-pillalamarri,"Erakeswara Temple, Pillalamarri",Telangana,4.5,900
spiritual,ananthagiri-temple,"Ananthagiri Temple",Telangana,4.6,900
spiritual,ramalingeswara-temple-nandikandi,"Ramalingeswara Temple, Nandikandi",Telangana,4.3,900
spiritual,holy-trinity-church-bolarum,"Holy Trinity Church, Bolarum",Telangana,4.4,900
spiritual,komrelly-mallanna-temple,"Komrelly Mallanna Temple",Telangana,4.5,900
spiritual,neelakanteshwara-temple,"Neelakanteshwara temple",Telangana,4.2,900
spiritual,saraswathi-kshetramu-ananthasagar,"Saraswathi Kshetramu, Ananthasagar",Telangana,4.3,900
spiritual,sri-raja-rajeshwara-temple,"Sri Raja Rajeshwara temple",Telangana,4.5,900
spiritual,sri-trilinga-sanghameshwara-swamy-temple,"Sri Trilinga Sanghameshwara swamy temple",Telangana,4.2,900
spiritual,jamalapuram-temple,"Jamalapuram Temple",Telangana,4.8,900
spiritual,sri-ranganayaka-swamy-temple,"Sri Ranganayaka Swamy Temple",Telangana,4.6,900
spiritual,kota-gullu,"Kota Gullu",Telangana,4.5,900
spiritual,dichpally-ramalayam,"Dichpally Ramalayam",Telangana,4.3,900
spiritual,katta-maisamma-temple,"Katta Maisamma temple",Telangana,4.4,900
spiritual,tripura-sundari-temple,"Tripura Sundari Temple",Tripura,4.7,900
spiritual,lakshmi-narayan-temple-agartala,"Lakshmi Narayan Temple, Agartala",Tripura,4.6,900
spiritual,bhubaneswari-temple,"Bhubaneswari Temple",Tripura,4.8,900
spiritual,chaturdasha-temple,"Chaturdasha Temple",Tripura,4.6,900
spiritual,kasbeswari-kali-mata,"Kasbeswari Kali Mata",Tripura,4.3,900
spiritual,ram-mandir,"Ram Mandir",Uttar Pradesh,4.7,900
spiritual,kashi-vishwanath-temple,"Kashi Vishwanath Temple",Uttar Pradesh,4.2,900
spiritual,dashavatara-temple-deogarh,"Dashavatara Temple, Deogarh",Uttar Pradesh,4.8,900
spiritual,krishna-janmasthan-temple-complex,"Krishna Janmasthan Temple Complex",Uttar Pradesh,4.5,900
spiritual,banke-bihari-temple,"Banke Bihari Temple",Uttar Pradesh,4.4,900
spiritual,new-vishwanath-temple,"New Vishwanath Temple",Uttar Pradesh,4.7,900
spiritual,basilica-of-our-lady-of-graces,"Basilica of Our Lady of Graces",Uttar Pradesh,4.8,900
spiritual,gorakhnath-math,"Gorakhnath Math",Uttar Pradesh,4.8,900
spiritual,radha-raman-temple,"Radha Raman Temple",Uttar Pradesh,4.8,900
spiritual,shri-naimishnath-vishnu-temple,"Shri Naimishnath Vishnu Temple",Uttar Pradesh,4.5,900
spiritual,sri-radha-rani-temple,"Śrī Rādhā Rānī Temple",Uttar Pradesh,4.3,900
spiritual,baba-gangeshwarnath-dham,"Baba Gangeshwarnath Dham",Uttar Pradesh,4.3,900
spiritual,lodheshwar-mahadev-mandir,"Lodheshwar Mahadev Mandir",Uttar Pradesh,4.7,900
spiritual,tiruvaaippadi,"Tiruvaaippadi",Uttar Pradesh,4.2,900
spiritual,chandrawati-jain-temple,"Chandrawati Jain temple",Uttar Pradesh,4.8,900
spiritual,swarved-mahamandir,"Swarved Mahamandir",Uttar Pradesh,4.2,900
spiritual,sita-samahit-sthal,"Sita Samahit Sthal",Uttar Pradesh,4.2,900
spiritual,kanpur-memorial-church,"Kanpur Memorial Church",Uttar Pradesh,4.5,900
spiritual,all-saints-garrison-church-lucknow,"All Saints Garrison Church, Lucknow",Uttar Pradesh,4.7,900
spiritual,chandrika-devi-temple-lucknow,"Chandrika Devi Temple, Lucknow",Uttar Pradesh,4.3,900
spiritual,jambudweep,"Jambudweep",Uttar Pradesh,4.5,900
spiritual,ramrekha-mandir,"Ramrekha Mandir",Uttar Pradesh,4.6,900
spiritual,bada-gaon-temple,"Bada Gaon temple",Uttar Pradesh,4.4,900
spiritual,sheetala-chaukia-dham-mandir-jaunpur,"Sheetala Chaukia Dham Mandir Jaunpur",Uttar Pradesh,4.4,900
spiritual,parhul-devi-temple,"Parhul Devi Temple",Uttar Pradesh,4.5,900
spiritual,ved-mata-gaytri-mandir,"Ved Mata Gaytri Mandir",Uttar Pradesh,4.3,900
spiritual,valmiki-ashram,"Valmiki Ashram",Uttar Pradesh,4.8,900
spiritual,vahelna-jain-temple,"Vahelna Jain temple",Uttar Pradesh,4.3,900
spiritual,sarnath-jain-tirth,"Sarnath Jain Tirth",Uttar Pradesh,4.4,900
spiritual,shobhnath-temple,"Shobhnath temple",Uttar Pradesh,4.4,900
spiritual,daan-ghati,"Daan-Ghati",Uttar Pradesh,4.3,900
spiritual,st-john-s-church-meerut,"St. John's Church, Meerut",Uttar Pradesh,4.7,900
spiritual,sacred-heart-church,"Sacred Heart Church",Uttar Pradesh,4.5,900
spiritual,jarai-ka-math,"Jarai-ka-Math",Uttar Pradesh,4.7,900
spiritual,belha-devi-temple,"Belha Devi Temple",Uttar Pradesh,4.4,900
spiritual,neelkantheshwar,"Neelkantheshwar",Uttar Pradesh,4.4,900
spiritual,vandevi-temple,"Vandevi Temple",Uttar Pradesh,4.5,900
spiritual,st-mary-s-church-noida,"St. Mary's Church, Noida",Uttar Pradesh,4.3,900
spiritual,renukeshwar-mahadev-temple,"Renukeshwar Mahadev Temple",Uttar Pradesh,4.7,900
spiritual,chauharjan-devi-temple,"Chauharjan Devi Temple",Uttar Pradesh,4.7,900
spiritual,maa-kaali-and-bhagwan-shankar-temple,"Maa Kaali & Bhagwan Shankar Temple",Uttar Pradesh,4.2,900
spiritual,gomateshwar-mahadev-temple-kerakat,"Gomateshwar Mahadev Temple,Kerakat",Uttar Pradesh,4.1,900
spiritual,sri-aastik-swami-mandir-raebareli,"Sri Aastik Swami Mandir, Raebareli",Uttar Pradesh,4.2,900
spiritual,kedarnath-temple,"Kedarnath Temple",Uttarakhand,4.5,900
spiritual,badrinath-temple,"Badrinath Temple",Uttarakhand,4.7,900
spiritual,gauri-kund,"Gauri Kund",Uttarakhand,4.3,900
spiritual,rudranath,"Rudranath",Uttarakhand,4.7,900
spiritual,yamunotri-temple,"Yamunotri Temple",Uttarakhand,4.1,900
spiritual,kalpeshwar,"Kalpeshwar",Uttarakhand,4.2,900
spiritual,madhyamaheshwar,"Madhyamaheshwar",Uttarakhand,4.3,900
spiritual,baleshwar-temple,"Baleshwar Temple",Uttarakhand,4.8,900
spiritual,daksheswara-mahadev-temple,"Daksheswara Mahadev Temple",Uttarakhand,4.2,900
spiritual,bagnath-temple,"Bagnath Temple",Uttarakhand,4.7,900
spiritual,triyuginarayan-temple,"Triyuginarayan Temple",Uttarakhand,4.3,900
spiritual,tapkeshwar-temple,"Tapkeshwar Temple",Uttarakhand,4.6,900
spiritual,sapta-badri,"Sapta Badri",Uttarakhand,4.5,900
spiritual,gopinath-mandir,"Gopinath Mandir",Uttarakhand,4.6,900
spiritual,neelkanth-mahadev-temple,"Neelkanth Mahadev Temple",Uttarakhand,4.8,900
spiritual,lakhamandal-temple-ruins-and-images,"Lakhamandal temple, ruins and images",Uttarakhand,4.8,900
spiritual,kainchi-dham,"Kainchi Dham",Uttarakhand,4.1,900
spiritual,umra-narayan,"Umra Narayan",Uttarakhand,4.1,900
spiritual,raghunathji-temple-devprayag,"Raghunathji Temple, Devprayag",Uttarakhand,4.4,900
spiritual,adi-badri-temples,"Adi Badri temples",Uttarakhand,4.5,900
spiritual,kamanda-mahadev,"Kamanda Mahadev",Uttarakhand,4.7,900
spiritual,moteshwar-mahadev,"Moteshwar Mahadev",Uttarakhand,4.2,900
spiritual,kalinka-pauri-garhwal,"Kalinka, Pauri Garhwal",Uttarakhand,4.8,900
spiritual,st-john-in-the-wilderness-nainital,"St. John in the Wilderness (Nainital)",Uttarakhand,4.3,900
spiritual,gujrugarhi,"Gujrugarhi",Uttarakhand,4.1,900
spiritual,chandrabadani-devi,"Chandrabadani Devi",Uttarakhand,4.1,900
spiritual,dakshineswar-kali-temple,"Dakshineswar Kali Temple",West Bengal,4.6,900
spiritual,kalighat-kali-temple,"Kalighat Kali Temple",West Bengal,4.1,900
spiritual,basilica-of-the-holy-rosary,"Basilica of the Holy-Rosary",West Bengal,4.4,900
spiritual,hangseshwari-temple,"Hangseshwari Temple",West Bengal,4.7,900
spiritual,armenian-church-of-st-john-the-baptist,"Armenian Church of St. John the Baptist",West Bengal,4.4,900
spiritual,nava-kailasha-temple,"Nava-Kailasha Temple",West Bengal,4.2,900
spiritual,st-mary-armenian-church,"St. Mary Armenian Church",West Bengal,4.1,900
spiritual,temple-of-vedic-planetarium,"Temple of Vedic Planetarium",West Bengal,4.5,900
spiritual,madangopal-jiu-temple,"Madangopal-jiu Temple",West Bengal,4.5,900
spiritual,jatar-deul,"Jatar Deul",West Bengal,4.2,900
spiritual,siddheshwar-temple,"Siddheshwar temple",West Bengal,4.4,900
spiritual,bargabhima-temple,"Bargabhima temple",West Bengal,4.5,900
spiritual,attahas-shaktipeeth,"Attahas Shaktipeeth",West Bengal,4.4,900
spiritual,temple-of-ichai-ghosh,"Temple of Ichai Ghosh",West Bengal,4.2,900
spiritual,kalyaneshwari-temple,"Kalyaneshwari Temple",West Bengal,4.7,900
spiritual,kiriteswari-temple,"Kiriteswari Temple",West Bengal,4.5,900
spiritual,st-olav-s-church-serampore,"St. Olav's Church, Serampore",West Bengal,4.3,900
spiritual,gokulchand-temple,"Gokulchand Temple",West Bengal,4.7,900
spiritual,ekteshwar-temple,"Ekteshwar Temple",West Bengal,4.2,900
spiritual,temple-of-banda,"Temple of Banda",West Bengal,4.4,900
spiritual,char-bangla-temples,"Char Bangla Temples",West Bengal,4.2,900
spiritual,jalpeshwar-shiva-temple,"Jalpeshwar Shiva temple",West Bengal,4.3,900
spiritual,twin-temples,"Twin temples",West Bengal,4.5,900
spiritual,brindaban-chandra-s-math,"Brindaban Chandra's Math",West Bengal,4.7,900
spiritual,chapra-christ-church,"Chapra Christ Church",West Bengal,4.7,900
spiritual,sridhar-temple,"Sridhar Temple",West Bengal,4.4,900
spiritual,taraknath-temple,"Taraknath Temple",West Bengal,4.6,900
spiritual,kamteswari-temple,"Kamteswari temple",West Bengal,4.1,900
spiritual,ramkeli-madanmohan-jiu-temple,"Ramkeli Madanmohan Jiu temple",West Bengal,4.8,900
spiritual,rampara-kalibari,"Rampara Kalibari",West Bengal,4.6,900
spiritual,jagatnagar-kalibari,"Jagatnagar Kalibari",West Bengal,4.6,900
spiritual,sat-deul,"Sat Deul",West Bengal,4.5,900
spiritual,keshabeshwar-temple,"Keshabeshwar temple",West Bengal,4.3,900
spiritual,nrisingha-temple,"Nrisingha Temple",West Bengal,4.5,900
spiritual,santinath-siva-temple,"Santinath Siva temple",West Bengal,4.5,900
spiritual,ghaghar-burhi-temple,"Ghaghar Burhi temple",West Bengal,4.3,900
spiritual,sacred-heart-french-cemetery,"Sacred Heart French Cemetery",West Bengal,4.3,900
spiritual,st-john-s-church,"St. John's Church",West Bengal,4.5,900
spiritual,kanak-durga-temple,"Kanak Durga Temple",West Bengal,4.6,900
spiritual,nandikeshwari-temple,"Nandikeshwari Temple",West Bengal,4.7,900
spiritual,begunbari-kali-temple,"Begunbari Kali Temple",West Bengal,4.6,900
spiritual,bhavatarini-shmashanpith-kali-temple,"Bhavatarini Shmashanpith Kali Temple",West Bengal,4.2,900
spiritual,baneshwar-shiva-temple,"Baneshwar Shiva temple",West Bengal,4.7,900
spiritual,mohanpur-jagannath-temple,"Mohanpur Jagannath temple",West Bengal,4.4,900
spiritual,jatileswar-siva-temple,"Jatileswar Siva temple",West Bengal,4.3,900
spiritual,chakbhabani-kalibari,"Chakbhabani Kalibari",West Bengal,4.2,900
spiritual,sangchhen-thong-delling-monastery,"Sangchhen Thong Delling monastery",West Bengal,4.7,900
spiritual,ghanteshwar-temple,"Ghanteshwar Temple",West Bengal,4.7,900
wildlife,kaziranga,"Kaziranga",Assam,4.8,600
wildlife,ranthambore,"Ranthambore",Rajasthan,4.6,2500
wildlife,jim-corbett,"Jim Corbett",Uttarakhand,4.5,2500
wildlife,bandipur,"Bandipur",Karnataka,4.5,2500
wildlife,thekkady,"Thekkady",Kerala,4.5,1500
wildlife,gir,"Gir National Park",Gujarat,4.6,2500
wildlife,bandhavgarh,"Bandhavgarh",Madhya Pradesh,4.6,3000
wildlife,kanha,"Kanha",Madhya Pradesh,4.6,3000
wildlife,sundarbans,"Sundarbans",West Bengal,4.4,2500
wildlife,binsar,"Binsar",Uttarakhand,4.5,1500
wildlife,galathea-national-park,"Galathea National Park",Andaman & Nicobar,4.7,2500
wildlife,mount-manipur-national-park,"Mount Manipur National Park",Andaman & Nicobar,4.4,2500
wildlife,saddle-peak-national-park,"Saddle Peak National Park",Andaman & Nicobar,4.6,2500
wildlife,south-button-island-national-park,"South Button Island National Park",Andaman & Nicobar,4.1,2500
wildlife,kwangtung-island-wildlife-sanctuary,"Kwangtung Island Wildlife Sanctuary",Andaman & Nicobar,4.5,2500
wildlife,bamboo-island-wildlife-sanctuary,"Bamboo Island Wildlife Sanctuary",Andaman & Nicobar,4.3,2500
wildlife,papikonda-national-park,"Papikonda National Park",Andhra Pradesh,4.1,2500
wildlife,pulicat-lake-bird-sanctuary,"Pulicat Lake Bird Sanctuary",Andhra Pradesh,4.6,2500
wildlife,manjira-wildlife-sanctuary,"Manjira Wildlife Sanctuary",Andhra Pradesh,4.1,2500
wildlife,kambalakonda-wildlife-sanctuary,"Kambalakonda Wildlife Sanctuary",Andhra Pradesh,4.6,2500
wildlife,kolleru-bird-sanctuary,"Kolleru Bird Sanctuary",Andhra Pradesh,4.5,2500
wildlife,rajiv-gandhi-national-park,"Rajiv Gandhi National Park",Andhra Pradesh,4.5,2500
wildlife,rollapadu-wildlife-sanctuary,"Rollapadu Wildlife Sanctuary",Andhra Pradesh,4.1,2500
wildlife,gundla-brahmeswaram-wildlife-sanctuary,"Gundla Brahmeswaram Wildlife Sanctuary",Andhra Pradesh,4.5,2500
wildlife,eaglenest-wildlife-sanctuary,"Eaglenest Wildlife Sanctuary",Arunachal Pradesh,4.6,2500
wildlife,sessa-orchid-sanctuary,"Sessa Orchid Sanctuary",Arunachal Pradesh,4.6,2500
wildlife,talley-valley-wildlife-sanctuary,"Talley Valley Wildlife Sanctuary",Arunachal Pradesh,4.6,2500
wildlife,itanagar-wildlife-sanctuary,"Itanagar Wildlife Sanctuary",Arunachal Pradesh,4.1,2500
wildlife,kane-wildlife-sanctuary,"Kane Wildlife Sanctuary",Arunachal Pradesh,4.6,2500
wildlife,mehao-wildlife-sanctuary,"Mehao Wildlife Sanctuary",Arunachal Pradesh,4.2,2500
wildlife,orang-national-park,"Orang National Park",Assam,4.4,2500
wildlife,pobitora-wildlife-sanctuary,"Pobitora Wildlife Sanctuary",Assam,4.2,2500
wildlife,assam-state-zoo-cum-botanical-garden,"Assam State Zoo cum Botanical Garden",Assam,4.1,2500
wildlife,garampani-wildlife-sanctuary,"Garampani Wildlife Sanctuary",Assam,4.1,2500
wildlife,hoollongapar-gibbon-sanctuary,"Hoollongapar Gibbon Sanctuary",Assam,4.5,2500
wildlife,bura-chapori-wildlife-sanctuary,"Bura Chapori Wildlife Sanctuary",Assam,4.3,2500
wildlife,chakrashila-wildlife-sanctuary,"Chakrashila Wildlife Sanctuary",Assam,4.2,2500
wildlife,bornadi-wildlife-sanctuary,"Bornadi Wildlife Sanctuary",Assam,4.5,2500
wildlife,bherjan-borajan-padumoni-wildlife-sanctuary,"Bherjan-Borajan-Padumoni Wildlife Sanctuary",Assam,4.3,2500
wildlife,east-karbi-anglong-wildlife-sanctuary,"East Karbi-Anglong Wildlife Sanctuary",Assam,4.2,2500
wildlife,amchang-wildlife-sanctuary,"Amchang Wildlife Sanctuary",Assam,4.2,2500
wildlife,pani-dihing-wildlife-sanctuary,"Pani Dihing Wildlife Sanctuary",Assam,4.6,2500
wildlife,deepar-beel-wildlife-sanctuary,"Deepar Beel Wildlife Sanctuary",Assam,4.2,2500
wildlife,nambor-doigrung-wildlife-sanctuary,"Nambor - Doigrung Wildlife Sanctuary",Assam,4.1,2500
wildlife,kanwar-lake-bird-sanctuary,"Kanwar Lake Bird Sanctuary",Bihar,4.7,2500
wildlife,bhimbandh-wildlife-sanctuary,"Bhimbandh Wildlife Sanctuary",Bihar,4.5,2500
wildlife,gautam-budha-wildlife-sanctuary,"Gautam Budha Wildlife Sanctuary",Bihar,4.7,2500
wildlife,udaypur-wildlife-sanctuary,"Udaypur Wildlife Sanctuary",Bihar,4.4,2500
wildlife,kaimur-wildlife-sanctuary,"Kaimur Wildlife Sanctuary",Bihar,4.8,2500
wildlife,vikramshila-gangetic-dolphin-sanctuary,"Vikramshila Gangetic Dolphin Sanctuary",Bihar,4.7,2500
wildlife,pant-wildlife-sanctuary,"Pant Wildlife Sanctuary",Bihar,4.6,2500
wildlife,nagi-bird-sanctuary,"Nagi Bird Sanctuary",Bihar,4.6,2500
wildlife,barela-bird-sanctuary,"Barela Bird Sanctuary",Bihar,4.2,2500
wildlife,kusheshwar-asthan-bird-sanctuary,"Kusheshwar Asthan Bird Sanctuary",Bihar,4.3,2500
wildlife,rajauli-wildlife-sanctuary,"Rajauli Wildlife Sanctuary",Bihar,4.7,2500
wildlife,maitri-baagh-zoo,"Maitri Baagh Zoo",Chhattisgarh,4.7,2500
wildlife,nandanvan-jungle-safari,"Nandanvan Jungle Safari",Chhattisgarh,4.5,2500
wildlife,asola-bhatti-wildlife-sanctuary,"Asola Bhatti Wildlife Sanctuary",Delhi,4.7,2500
wildlife,dadra-and-nagar-haveli-wildlife-sanctuary,"Dadra and Nagar Haveli Wildlife Sanctuary",Daman & Diu,4.6,2500
wildlife,bhagwan-mahaveer-sanctuary-and-mollem-national-park,"Bhagwan Mahaveer Sanctuary and Mollem National Park",Goa,4.4,2500
wildlife,mhadei-wildlife-sanctuary,"Mhadei Wildlife Sanctuary",Goa,4.3,2500
wildlife,netravali-wildlife-sanctuary,"Netravali Wildlife Sanctuary",Goa,4.3,2500
wildlife,gir-forest,"Gir Forest",Gujarat,4.7,2500
wildlife,vansda-national-park,"Vansda National Park",Gujarat,4.7,2500
wildlife,nal-sarovar-bird-sanctuary,"Nal Sarovar Bird Sanctuary",Gujarat,4.3,2500
wildlife,khijadiya-bird-sanctuary,"Khijadiya Bird Sanctuary",Gujarat,4.6,2500
wildlife,porbandar-bird-sanctuary,"Porbandar Bird Sanctuary",Gujarat,4.5,2500
wildlife,balaram-ambaji-widelife-sanctuary,"Balaram Ambaji Widelife Sanctuary",Gujarat,4.2,2500
wildlife,mitiyala-lion-sanctuary,"Mitiyala Lion Sanctuary",Gujarat,4.7,2500
wildlife,kutch-bustard-sanctuary,"Kutch Bustard Sanctuary",Gujarat,4.4,2500
wildlife,thol-lake-bird-sanctuary,"Thol Lake Bird Sanctuary",Gujarat,4.1,2500
wildlife,jambughoda-wildlife-sanctuary,"Jambughoda Wildlife Sanctuary",Gujarat,4.3,2500
wildlife,jessore-sloth-bear-sanctuary,"Jessore Sloth Bear Sanctuary",Gujarat,4.7,2500
wildlife,rampara-sanctuary,"Rampara Sanctuary",Gujarat,4.7,2500
wildlife,hingolgadh-sanctuary,"Hingolgadh Sanctuary",Gujarat,4.6,2500
wildlife,girnar-wildlife-sanctuary,"Girnar Wildlife Sanctuary",Gujarat,4.5,2500
wildlife,sultanpur-national-park,"Sultanpur National Park",Haryana,4.4,2500
wildlife,kalesar-national-park,"Kalesar National Park",Haryana,4.6,2500
wildlife,bhindawas-wildlife-sanctuary,"Bhindawas Wildlife Sanctuary",Haryana,4.2,2500
wildlife,nahar-wildlife-sanctuary,"Nahar Wildlife Sanctuary",Haryana,4.2,2500
wildlife,rohtak-zoo,"Rohtak Zoo",Haryana,4.1,2500
wildlife,saraswati-wildlife-sanctuary,"Saraswati Wildlife Sanctuary",Haryana,4.2,2500
wildlife,khaparwas-wildlife-sanctuary,"Khaparwas Wildlife Sanctuary",Haryana,4.6,2500
wildlife,bir-shikargah-wildlife-sanctuary,"Bir Shikargah Wildlife Sanctuary",Haryana,4.7,2500
